chunk_id,chunk_index,document_id,section_id,toc_page_range,token_count,citation_string,text_preview
abf9e9ef-a133-4378-bf46-0ff2035bc4f2,173,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 173",[IMAGE:b09.jpg] b09.jpg
8f65b84a-a052-46d9-83ef-1eee1031fce7,174,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,98,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 174",The NCG Committee and the Board both believe that an effective director evaluation process enables it to gain insights i
21c80fb7-1836-4188-8c2e-b5cb092c6011,175,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,10,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 175"," | ● | An annual, overall board evaluation;"
6163fe3e-0007-493b-9083-c321ae58b1e3,176,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,11,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 176"," | ● | An annual, individual director evaluation; and"
30e2331c-ebcd-4436-bae2-9b52f4e45988,177,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,10,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 177", | ● | A background and skills matrix questionnaire.
d196fd92-472b-4058-9b2e-f8c57b680ef5,178,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,43,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 178",The evaluation is accomplished through completion of a written questionnaire by each director. The responses are provide
63b036e2-66cd-4a07-908b-48d312220d59,179,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 179", | 5
54dc26c2-1aa4-49a2-97cf-b40136e2c2ef,180,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,74,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 180",The Board adopted a skills matrix that represents certain skills that the Board identified as particularly valuable to t
9481fd91-682f-4a9d-bd23-cd536bff06ef,181,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,443,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 181", | Frank Sorrentino III | Frank W. Baier | Stephen T. Boswell | Frank Huttle III | Michael Kempner | Elizabeth Magennis 
65a1175d-f96c-4fe2-8dbb-284afb9139e6,182,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,73,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 182",*Director Tenure | *Director Tenure | Less than 8 years | 6 | 8 - 15 Years | 5 | More than 15 years | 1 |  |  | *Does no
eba82ad8-a75c-4022-8bb8-b6938dced2e0,183,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,10,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 183",[IMAGE:dc01.jpg] dc01.jpg
4bcb83eb-3d8c-43d9-afab-a46d765b8e9a,184,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,153,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 184","Although we have not adopted a formal policy on diversity, the Board looks to promote corporate social responsibility an"
39429f1d-7ae7-494c-8c92-a8d8500580f4,185,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 185", | 6
cc0ac31f-09c6-4de7-8345-acd1fe270c2e,186,712771_000143774925011656,d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d,,24,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | d0114524a0757f140da3e3ace719be62a5a5be468596f1d803f734b0902b272d | chunk 186","As part of these efforts to promote corporate social responsibility, the following graphics summarize certain demographi"
63a22a40-2d24-4fdc-b5cd-c0fa6a49a700,187,712771_000143774925011656,694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89,,8,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89 | chunk 187",Total number of current directors: 12
faee0d22-29e1-4451-9b0b-4688be524c2f,188,712771_000143774925011656,694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89,,206,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89 | chunk 188",Part 1 - Gender Identity | Female | Male | Non- Binary | Did Not Disclose Gender | # of Directors | 3 | 9 | 0 | 0 | Part
47fa3d17-642e-4134-bb2e-8ea994ec9fcb,189,712771_000143774925011656,694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89 | chunk 189",[IMAGE:b11.jpg] b11.jpg
92648eb4-87d4-4e3c-b96c-272f57ba4374,190,712771_000143774925011656,694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89,,47,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89 | chunk 190","For 2025, there are twelve (12) nominees for Director. There are no arrangements or understandings between any director,"
7828a2f3-4c28-4ce8-a22b-335dde422453,191,712771_000143774925011656,694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89,,86,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 694ce06226bd43511f48648b8b43a2b5525cdcec655e585fb740e18589204b89 | chunk 191","The Board of Directors of the Company has nominated for election to the Board of Directors the persons named below, each"
8519b5fc-46e7-436e-98b3-efd85a3b377e,192,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,51,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 192","The following table sets forth the names, ages, principal occupations, and business experience for all nominees, as well"
f7ff4b43-de45-48bd-9a79-d1a863bb2ad9,193,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 193", | 7
b4e30da2-061f-4fc4-bcaf-cc9cffaddbe1,194,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 194",[IMAGE:b11.jpg] b11.jpg
f8ff459d-bb2b-4733-97b0-21e7a3efc931,195,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,103,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 195","The biography of each nominee is set out below and contains information regarding the nominee’s tenure as a director, hi"
4b2f75d9-d3a7-4710-aafb-abeb3a5e5e06,196,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,389,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 196", |  | AGE: 63 DIRECTOR SINCE: 2014 POSITION: Chairman of the Board & Chief Executive Officer of ConnectoneOne Bancorp an
898f34bb-ab5d-4308-bfe6-9cf0c6c47103,197,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 197", | 8
b3c03b48-ccbd-4ff5-a38f-ccd197b17272,198,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,411,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 198","AGE: 71 DIRECTOR SINCE: 2014 POSITION: Vice Chairman of the Board at Boswell Engineering, Inc. | Stephen T. Boswell Mr. "
b9917c5e-31c1-4b4c-b033-1953d960cd1b,199,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 199", | 9
20c47c8e-b9e5-406a-bb1b-83381ca40dbc,200,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,550,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 200","AGE: 56 DIRECTOR SINCE: 2023 POSITION: President of ConnectOne Bank (December 2020 – Present), Executive Vice President "
9dd4a899-d36b-4b82-ab12-6a218d95bc7c,201,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 201", | 10
dfeec419-78bc-4c1f-9e9f-607274dfaaa5,202,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,716,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 202",AGE: 56 DIRECTOR SINCE: 2018 POSITION: Co-founder of Nukk-Freeman & Cerra PC | Katherin Nukk-Freeman Ms. Nukk-Freeman is
c0b314e3-1e90-4bae-9965-56d86fb0600c,203,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 203", | 11
acf65fd8-1889-47ff-ba84-53bd810b8158,204,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,170,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 204","AGE: 61 DIRECTOR SINCE: 2020 POSITION: Mayor of Fort Lee, New Jersey | Mark Sokolich Mr. Sokolich is an attorney and the"
36bfa14f-2b64-477e-80fe-8bc6fd3dc79b,205,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,68,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 205",No Director of the Company is also currently a director of a company having a class of securities registered under Secti
fd505aea-0603-4348-a027-f73f10a4967a,206,712771_000143774925011656,2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9,,37,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 2481aa7de20912d2206cec88de2adfd68e2d7f596b89f632d1963d29759730a9 | chunk 206",The Company encourages all directors to attend the Company’s annual meeting. Each member of the Company’s Board of Direc
0d3f2a5a-c055-400d-805c-adc782d7204f,207,712771_000143774925011656,87812c15951af96b4f6329b7414818866d5633c122dd0f2b50a7f6b718ecfe3d,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 87812c15951af96b4f6329b7414818866d5633c122dd0f2b50a7f6b718ecfe3d | chunk 207",[IMAGE:b12.jpg] b12.jpg
050b9c34-82df-4201-aaee-ccb147d2dd2e,208,712771_000143774925011656,87812c15951af96b4f6329b7414818866d5633c122dd0f2b50a7f6b718ecfe3d,,62,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 87812c15951af96b4f6329b7414818866d5633c122dd0f2b50a7f6b718ecfe3d | chunk 208","IN ORDER TO BE ELECTED TO A FULL TERM ON THE BOARD OF DIRECTORS, DIRECTORS MUST RECEIVE THE AFFIRMATIVE VOTE OF A MAJORI"
b4852631-712c-4e6d-8c37-e5c89e45b856,209,712771_000143774925011656,27acbba0cca5c10bf7862aedbcb74660f2cd3a327981e9ea3df128cfd6eb0cf6,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 27acbba0cca5c10bf7862aedbcb74660f2cd3a327981e9ea3df128cfd6eb0cf6 | chunk 209",[IMAGE:b13.jpg] b13.jpg
1269201e-f37e-4366-80a2-204bd7cbda14,210,712771_000143774925011656,27acbba0cca5c10bf7862aedbcb74660f2cd3a327981e9ea3df128cfd6eb0cf6,,29,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 27acbba0cca5c10bf7862aedbcb74660f2cd3a327981e9ea3df128cfd6eb0cf6 | chunk 210",THE BOARD OF DIRECTORS RECOMMENDS THAT THE SHAREHOLDERS VOTE “ FOR ” THE NOMINEES SET FORTH ABOVE.
484beb64-d5a5-4e08-bd56-7f46950e00f0,211,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 211", | 12
816ab316-ea11-47aa-b3c1-1fa06f9731f5,212,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 212",[IMAGE:b14.jpg] b14.jpg
664d1aa2-bf03-4abd-bb6f-26df4e5e564e,213,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 213",[IMAGE:b15.jpg] b15.jpg
64172755-02e5-4387-8260-4645373d1766,214,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,200,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 214","The following table sets forth information as of March 31, 2025 regarding common stock and other equity securities of th"
3965130f-f050-472a-a9da-9344dec5f952,215,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,474,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 215"," | Shares of |  |  |  | Common Stock | Percentage |  | Directors and Nominees |  |  |  | Frank Sorrentino III | 797,267 "
a813c373-eb8c-48cf-aef6-a91634068265,216,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 216", | 13
de87ea0d-eafe-4062-84b7-7c9c684ce8e3,217,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,46,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 217"," | (1) | Includes 46,925 shares held in the name of Morgan Stanley f/b/o Frank Sorrentino III, IRA and 416 shares held b"
af24dc3c-3f31-44ac-9b68-b5de83d8667c,218,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,95,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 218"," | (2) | Includes (i) 272,133 held by an irrevocable trust for benefit of Mr. Boswell (of which the reporting person's s"
18a073f3-429a-4fcb-8f4b-414cf530d6e6,219,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,115,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 219"," | (3) | Includes (i) 37,666 shares held in the name of Morgan Stanley f/b/o Frank Huttle III, IRA, (ii) 6,500 shares he"
95681746-ebce-4255-b0b4-7dbc45d0165c,220,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,20,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 220"," | (4) | Includes 196,005 common shares pledged as collateral for a loan."
2ebc38dc-5d01-4d38-9459-c06f1610c4a9,221,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,20,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 221"," | (5) | Includes 1,056 shares owned jointly an unaffiliated third-party."
41fce5b9-9fc4-4430-b314-954f2b1f1c9e,222,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,44,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 222"," | (6) | Includes (i) 2,500 shares held jointly with spouse and (ii) 2,431 shares held by Ms. Nukk-Freeman's spouse in h"
349d5e7d-8efc-4ed7-ab11-daa50d809c2e,223,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,77,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 223"," | (7) | Includes (i) 16,194 shares held in the name of Stifel Nicolaus f/b/o Daniel Rifkin IRA, (ii) 154,994 shares own"
ce496e42-f501-448a-91fa-d16f8e5313e1,224,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,22,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 224", | (8) | Includes 780 shares held as custodian for Ms. Criscione’s daughter.
08027d11-9576-4b71-beb3-a17d0b574273,225,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,76,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 225"," | (9) | All information regarding the number of shares beneficially owned and the percent of ownership by BlackRock, In"
e91a7c59-11bf-40cb-bea4-145d6fb37e73,226,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,73,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 226"," | (10) | All information regarding the number of shares beneficially owned and the percent of ownership by FMR LLC, was"
b3268bfe-cdd5-462f-8945-fd7b20aa219e,227,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,83,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 227", | (11) | All information regarding the number of shares beneficially owned and the percent of ownership by Dimensional 
8d771e33-6198-4fec-ba8c-c60824c1af9d,228,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,74,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 228", | (12) | All information regarding the number of shares beneficially owned and the percent of ownership by Vanguard Gro
41297deb-a0b7-4200-87ef-e6c4720994f6,229,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,33,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 229",There are no shareholders other than those set forth above who are known to the Company to beneficially own 5% or more o
49ec45ea-e036-4e7c-b373-39f3186e8c85,230,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,266,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 230",The Company considers it inappropriate for any director or officer to enter into speculative transactions in the Company
44d052d3-d2b7-474d-92df-c63cc19f239e,231,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 231", | 14
3be327e5-6186-44bb-a44b-cd77ebbe1c5d,232,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 232",[IMAGE:b16.jpg] b16.jpg
f1bd266d-84a3-4d3b-bd12-c0052f6881e0,233,712771_000143774925011656,6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4,,86,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 6543df5391b2f8262213e327b7fb9911ed2a538bcbe3e9652a0b2cecd4c6f9a4 | chunk 233","The Board of Directors held a total of fifteen (15) meetings in the year ended December 31, 2024. The Company’s policy i"
a7dfdad5-2acc-4fa2-a0fb-2d3d38fbd757,234,712771_000143774925011656,c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6,,32,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6 | chunk 234",A majority of the Board consists of individuals who are “independent” under the NASDAQ listing standards. In making this
f19cd193-28d1-4d44-b5e4-b855e0ce76ea,235,712771_000143774925011656,c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6,,100,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6 | chunk 235"," | ● | The Company and the Bank have used Mr. Kempner’s firm, MWW Group, to provide advertising and public relations ass"
8ba94eb5-ac47-4185-8465-80c4e01f48f9,236,712771_000143774925011656,c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6,,181,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6 | chunk 236"," | ● | Several directors, including Messrs. Boswell, Huttle, and Kempner, each own a direct or indirect interest in a li"
7e374212-3879-467c-9266-f97ed13b996f,237,712771_000143774925011656,c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6,,52,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | c2cbeabdb3688d68538bc7908576fa8fb115983f68c2f5cff23394dd469b70e6 | chunk 237","Mr. Sorrentino, who serves as the Chairman and Chief Executive Officer, and Ms. Magennis, who serves as Bank President, "
fa113fd4-b32d-4c79-a863-609d27ade964,238,712771_000143774925011656,36b8a36327f1037efb0436e047f288d8489b1ac8d6dc5eed3c84ca39c32d0c36,,7,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 36b8a36327f1037efb0436e047f288d8489b1ac8d6dc5eed3c84ca39c32d0c36 | chunk 238","ConnectOne Bancorp, Inc.,"
099e7fdf-afe2-42f6-9179-2d301a05898a,239,712771_000143774925011656,36b8a36327f1037efb0436e047f288d8489b1ac8d6dc5eed3c84ca39c32d0c36,,12,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 36b8a36327f1037efb0436e047f288d8489b1ac8d6dc5eed3c84ca39c32d0c36 | chunk 239","ATTN: Stephen T. Boswell, Lead Independent Director"
0a104e8d-6130-4bda-af0e-cb106417eedf,240,712771_000143774925011656,36b8a36327f1037efb0436e047f288d8489b1ac8d6dc5eed3c84ca39c32d0c36,,4,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 36b8a36327f1037efb0436e047f288d8489b1ac8d6dc5eed3c84ca39c32d0c36 | chunk 240",301 Sylvan Avenue
